time	wmstart	wmdisp15
109.8400	4.9894	1.2149
109.8600	4.9897	1.2036
109.8800	4.9895	1.1922
109.9000	4.9894	1.1799
109.9200	4.9895	1.1692
109.9400	4.9894	1.1576
109.9600	4.9897	1.1458
109.9800	4.9892	1.1341
110.0000	4.9894	1.1221
110.0200	4.9897	1.1104
110.0400	4.9897	1.0991
110.0600	4.9892	1.0882
110.0800	4.9892	1.0767
110.1000	4.9897	1.0647
110.1200	4.9892	1.0526
110.1400	4.9895	1.0404
110.1600	4.9894	1.0293
110.1800	4.9894	1.0170
110.2000	4.9892	1.0059
110.2200	4.9897	0.9938
110.2400	4.9895	0.9821
110.2600	4.9895	0.9702
110.2800	4.9890	0.9579
110.3000	4.9892	0.9460
110.3200	4.9894	0.9348
110.3400	4.9890	0.9227
110.3600	4.9894	0.9109
110.3800	4.9897	0.8992
110.4000	4.9895	0.8882
110.4200	4.9895	0.8760
110.4400	4.9897	0.8642
110.4600	4.9897	0.8525
110.4800	4.9895	0.8396
110.5000	4.9894	0.8279
110.5200	4.9897	0.8163
110.5400	4.9894	0.8044
110.5600	4.9895	0.7923
110.5800	4.9895	0.7802
110.6000	4.9895	0.7690
110.6200	4.9897	0.7569
110.6400	4.9892	0.7443
110.6600	4.9894	0.7318
110.6800	4.9894	0.7194
110.7000	4.9899	0.7083
110.7200	4.9894	0.6964
110.7400	4.9895	0.6839
110.7600	4.9895	0.6714
110.7800	4.9894	0.6608
110.8000	4.9894	0.6479
110.8200	4.9890	0.6352
110.8400	4.9894	0.6244
110.8600	4.9894	0.6110
110.8800	4.9895	0.5990
110.9000	4.9895	0.5870
110.9200	4.9894	0.5756
110.9400	4.9894	0.5635
110.9600	4.9894	0.5510
110.9800	4.9897	0.5394
111.0000	4.9895	0.5272
111.0200	4.9899	0.5144
111.0400	4.9894	0.5024
111.0600	4.9895	0.4908
111.0800	4.9897	0.4785
111.1000	4.9897	0.4665
111.1200	4.9899	0.4541
111.1400	4.9894	0.4425
111.1600	4.9895	0.4304
111.1800	4.9895	0.4177
111.2000	4.9892	0.4048
111.2200	4.9895	0.3919
111.2400	4.9890	0.3807
111.2600	4.9894	0.3688
111.2800	4.9895	0.3567
111.3000	4.9895	0.3448
111.3200	4.9895	0.3329
111.3400	4.9895	0.3209
111.3600	4.9892	0.3081
111.3800	4.9895	0.2954
111.4000	4.9900	0.2825
111.4200	4.9895	0.2712
111.4400	4.9892	0.2593
111.4600	4.9895	0.2466
111.4800	4.9894	0.2347
111.5000	4.9897	0.2216
111.5200	4.9895	0.2100
111.5400	4.9892	0.1975
111.5600	4.9897	0.1836
111.5800	4.9892	0.1719
111.6000	4.9897	0.1608
111.6200	4.9892	0.1487
111.6400	4.9894	0.1365
111.6600	4.9897	0.1242
111.6800	4.9899	0.1118
111.7000	4.9895	0.0998
111.7200	4.9895	0.0875
111.7400	4.9894	0.0746
111.7600	4.9895	0.0613
111.7800	4.9895	0.0489
111.8000	4.9895	0.0379
111.8200	4.9897	0.0259
111.8400	4.9895	0.0131
111.8600	4.9897	0.0008
111.8800	4.9895	-0.0107
111.9000	4.9895	-0.0229
111.9200	4.9900	-0.0364
111.9400	4.9894	-0.0493
111.9600	4.9894	-0.0614
111.9800	4.9895	-0.0727
112.0000	4.9894	-0.0847
112.0200	4.9894	-0.0968
112.0400	4.9897	-0.1092
112.0600	4.9890	-0.1221
112.0800	4.9895	-0.1335
112.1000	4.9894	-0.1459
112.1200	4.9895	-0.1586
112.1400	4.9897	-0.1713
112.1600	4.9895	-0.1842
112.1800	4.9894	-0.1958
112.2000	4.9892	-0.2074
112.2200	4.9895	-0.2192
112.2400	4.9894	-0.2312
112.2600	4.9894	-0.2436
112.2800	4.9894	-0.2563
112.3000	4.9894	-0.2689
112.3200	4.9894	-0.2813
112.3400	4.9897	-0.2935
112.3600	4.9895	-0.3056
112.3800	4.9895	-0.3177
112.4000	4.9897	-0.3301
112.4200	4.9894	-0.3410
112.4400	4.9895	-0.3539
112.4600	4.9892	-0.3669
112.4800	4.9894	-0.3795
112.5000	4.9897	-0.3916
112.5200	4.9895	-0.4038
112.5400	4.9899	-0.4155
112.5600	4.9895	-0.4281
112.5800	4.9899	-0.4392
112.6000	4.9892	-0.4508
112.6200	4.9890	-0.4640
112.6400	4.9894	-0.4765
112.6600	4.9895	-0.4896
112.6800	4.9895	-0.5012
112.7000	4.9895	-0.5134
112.7200	4.9894	-0.5247
112.7400	4.9895	-0.5369
112.7600	4.9897	-0.5492
112.7800	4.9897	-0.5604
112.8000	4.9894	-0.5725
112.8200	4.9895	-0.5859
112.8400	4.9895	-0.5986
112.8600	4.9892	-0.6102
112.8800	4.9897	-0.6229
112.9000	4.9897	-0.6337
112.9200	4.9897	-0.6451
112.9400	4.9895	-0.6573
112.9600	4.9895	-0.6705
112.9800	4.9895	-0.6824
113.0000	4.9895	-0.6940
113.0200	4.9899	-0.7072
113.0400	4.9895	-0.7195
113.0600	4.9894	-0.7304
113.0800	4.9895	-0.7428
113.1000	4.9895	-0.7546
113.1200	4.9897	-0.7661
113.1400	4.9895	-0.7790
113.1600	4.9894	-0.7914
113.1800	4.9894	-0.8033
113.2000	4.9894	-0.8148
113.2200	4.9897	-0.8270
113.2400	4.9895	-0.8392
113.2600	4.9892	-0.8504
113.2800	4.9894	-0.8627
113.3000	4.9895	-0.8735
113.3200	4.9894	-0.8859
113.3400	4.9897	-0.8975
113.3600	4.9899	-0.9096
113.3800	4.9897	-0.9221
113.4000	4.9892	-0.9339
113.4200	4.9897	-0.9444
113.4400	4.9895	-0.9561
113.4600	4.9899	-0.9682
113.4800	4.9895	-0.9803
113.5000	4.9897	-0.9923
113.5200	4.9899	-1.0047
113.5400	4.9894	-1.0162
113.5600	4.9892	-1.0276
113.5800	4.9897	-1.0392
113.6000	4.9895	-1.0514
113.6200	4.9894	-1.0627
113.6400	4.9897	-1.0739
113.6600	4.9897	-1.0859
113.6800	4.9892	-1.0979
113.7000	4.9895	-1.1097
113.7200	4.9895	-1.1213
113.7400	4.9894	-1.1324
113.7600	4.9895	-1.1445
113.7800	4.9897	-1.1560
113.8000	4.9895	-1.1673
113.8200	4.9897	-1.1789
113.8400	4.9895	-1.1903
113.8600	4.9895	-1.2019
113.8800	4.9897	-1.2135
113.9000	4.9892	-1.2253
113.9200	4.9897	-1.2372
113.9400	4.9897	-1.2484
113.9600	4.9894	-1.2599
113.9800	4.9894	-1.2705
114.0000	4.9899	-1.2824
114.0200	4.9892	-1.2947
114.0400	4.9895	-1.3053
114.0600	4.9895	-1.3165
114.0800	4.9899	-1.3277
114.1000	4.9894	-1.3399
114.1200	4.9895	-1.3515
114.1400	4.9895	-1.3623
114.1600	4.9892	-1.3729
114.1800	4.9895	-1.3846
114.2000	4.9895	-1.3964
114.2200	4.9897	-1.4075
114.2400	4.9894	-1.4189
114.2600	4.9897	-1.4299
114.2800	4.9894	-1.4411
114.3000	4.9894	-1.4532
114.3200	4.9894	-1.4643
114.3400	4.9895	-1.4759
114.3600	4.9895	-1.4854
114.3800	4.9895	-1.4970
114.4000	4.9899	-1.5083
114.4200	4.9892	-1.5192
114.4400	4.9897	-1.5303
114.4600	4.9894	-1.5409
114.4800	4.9895	-1.5517
114.5000	4.9895	-1.5635
114.5200	4.9890	-1.5741
114.5400	4.9894	-1.5851
114.5600	4.9892	-1.5954
114.5800	4.9897	-1.6070
114.6000	4.9895	-1.6184
114.6200	4.9890	-1.6296
114.6400	4.9897	-1.6411
114.6600	4.9897	-1.6520
114.6800	4.9895	-1.6623
114.7000	4.9894	-1.6738
114.7200	4.9897	-1.6841
114.7400	4.9892	-1.6945
114.7600	4.9895	-1.7042
114.7800	4.9894	-1.7148
114.8000	4.9894	-1.7256
114.8200	4.9894	-1.7367
114.8400	4.9895	-1.7485
114.8600	4.9892	-1.7594
114.8800	4.9895	-1.7695
114.9000	4.9894	-1.7797
114.9200	4.9895	-1.7910
114.9400	4.9894	-1.8013
114.9600	4.9895	-1.8117
114.9800	4.9897	-1.8219
115.0000	4.9897	-1.8333
115.0200	4.9895	-1.8441
115.0400	4.9894	-1.8542
115.0600	4.9895	-1.8652
115.0800	4.9894	-1.8753
115.1000	4.9895	-1.8848
115.1200	4.9897	-1.8948
115.1400	4.9894	-1.9054
115.1600	4.9895	-1.9164
115.1800	4.9894	-1.9273
115.2000	4.9897	-1.9381
115.2200	4.9895	-1.9486
115.2400	4.9895	-1.9582
115.2600	4.9895	-1.9685
115.2800	4.9897	-1.9785
115.3000	4.9895	-1.9885
115.3200	4.9895	-1.9989
115.3400	4.9894	-2.0091
115.3600	4.9895	-2.0199
115.3800	4.9895	-2.0298
115.4000	4.9892	-2.0393
115.4200	4.9895	-2.0495
115.4400	4.9895	-2.0588
115.4600	4.9895	-2.0696
115.4800	4.9897	-2.0799
115.5000	4.9895	-2.0891
115.5200	4.9897	-2.0991
115.5400	4.9895	-2.1100
115.5600	4.9895	-2.1203
115.5800	4.9899	-2.1293
115.6000	4.9894	-2.1388
115.6200	4.9895	-2.1490
115.6400	4.9894	-2.1585
115.6600	4.9894	-2.1678
115.6800	4.9890	-2.1781
115.7000	4.9897	-2.1883
115.7200	4.9895	-2.1984
115.7400	4.9895	-2.2085
115.7600	4.9894	-2.2176
115.7800	4.9892	-2.2272
115.8000	4.9897	-2.2359
115.8200	4.9895	-2.2452
115.8400	4.9895	-2.2555
115.8600	4.9890	-2.2657
115.8800	4.9894	-2.2753
115.9000	4.9897	-2.2850
115.9200	4.9894	-2.2950
115.9400	4.9897	-2.3040
115.9600	4.9895	-2.3132
115.9800	4.9895	-2.3223
116.0000	4.9892	-2.3312
116.0200	4.9897	-2.3407
116.0400	4.9895	-2.3505
116.0600	4.9895	-2.3599
116.0800	4.9892	-2.3692
116.1000	4.9894	-2.3784
116.1200	4.9897	-2.3874
116.1400	4.9897	-2.3980
116.1600	4.9894	-2.4064
116.1800	4.9895	-2.4151
116.2000	4.9894	-2.4238
116.2200	4.9892	-2.4329
116.2400	4.9897	-2.4423
116.2600	4.9897	-2.4511
116.2800	4.9895	-2.4613
116.3000	4.9894	-2.4709
116.3200	4.9894	-2.4795
116.3400	4.9897	-2.4877
116.3600	4.9895	-2.4964
116.3800	4.9894	-2.5055
116.4000	4.9895	-2.5144
116.4200	4.9895	-2.5229
116.4400	4.9894	-2.5323
116.4600	4.9894	-2.5424
116.4800	4.9892	-2.5511
116.5000	4.9892	-2.5588
116.5200	4.9897	-2.5675
116.5400	4.9895	-2.5764
116.5600	4.9897	-2.5841
116.5800	4.9895	-2.5926
116.6000	4.9897	-2.6018
116.6200	4.9897	-2.6113
116.6400	4.9894	-2.6202
116.6600	4.9892	-2.6292
116.6800	4.9894	-2.6374
116.7000	4.9899	-2.6462
116.7200	4.9895	-2.6545
116.7400	4.9897	-2.6627
116.7600	4.9897	-2.6701
116.7800	4.9899	-2.6788
116.8000	4.9899	-2.6878
116.8200	4.9894	-2.6966
116.8400	4.9894	-2.7053
116.8600	4.9897	-2.7129
116.8800	4.9897	-2.7211
116.9000	4.9895	-2.7296
116.9200	4.9895	-2.7374
116.9400	4.9897	-2.7452
116.9600	4.9895	-2.7539
116.9800	4.9895	-2.7620
117.0000	4.9897	-2.7708
117.0200	4.9894	-2.7787
117.0400	4.9895	-2.7869
117.0600	4.9892	-2.7943
117.0800	4.9894	-2.8024
117.1000	4.9894	-2.8103
117.1200	4.9892	-2.8187
117.1400	4.9897	-2.8259
117.1600	4.9894	-2.8338
117.1800	4.9897	-2.8425
117.2000	4.9897	-2.8496
117.2200	4.9894	-2.8576
117.2400	4.9895	-2.8653
117.2600	4.9897	-2.8729
117.2800	4.9899	-2.8811
117.3000	4.9894	-2.8888
117.3200	4.9897	-2.8966
117.3400	4.9894	-2.9041
117.3600	4.9895	-2.9127
117.3800	4.9894	-2.9204
117.4000	4.9897	-2.9276
117.4200	4.9894	-2.9354
117.4400	4.9894	-2.9423
117.4600	4.9895	-2.9500
117.4800	4.9895	-2.9573
117.5000	4.9899	-2.9642
117.5200	4.9895	-2.9719
117.5400	4.9894	-2.9800
117.5600	4.9895	-2.9869
117.5800	4.9895	-2.9946
117.6000	4.9895	-3.0019
117.6200	4.9895	-3.0096
117.6400	4.9892	-3.0162
117.6600	4.9897	-3.0229
117.6800	4.9897	-3.0307
117.7000	4.9895	-3.0387
117.7200	4.9892	-3.0455
117.7400	4.9895	-3.0522
117.7600	4.9894	-3.0600
117.7800	4.9897	-3.0667
117.8000	4.9892	-3.0737
117.8200	4.9894	-3.0811
117.8400	4.9897	-3.0878
117.8600	4.9894	-3.0949
117.8800	4.9897	-3.1018
117.9000	4.9895	-3.1089
117.9200	4.9894	-3.1160
117.9400	4.9895	-3.1231
117.9600	4.9894	-3.1302
117.9800	4.9894	-3.1368
118.0000	4.9897	-3.1435
118.0200	4.9895	-3.1503
118.0400	4.9892	-3.1562
118.0600	4.9894	-3.1635
118.0800	4.9895	-3.1707
118.1000	4.9894	-3.1773
118.1200	4.9895	-3.1831
118.1400	4.9899	-3.1905
118.1600	4.9894	-3.1970
118.1800	4.9897	-3.2032
118.2000	4.9889	-3.2097
118.2200	4.9894	-3.2166
118.2400	4.9895	-3.2237
118.2600	4.9895	-3.2300
118.2800	4.9895	-3.2361
118.3000	4.9890	-3.2427
118.3200	4.9894	-3.2493
118.3400	4.9894	-3.2557
118.3600	4.9890	-3.2618
118.3800	4.9892	-3.2676
118.4000	4.9894	-3.2747
118.4200	4.9894	-3.2816
118.4400	4.9895	-3.2873
118.4600	4.9895	-3.2934
118.4800	4.9894	-3.2987
118.5000	4.9892	-3.3051
118.5200	4.9895	-3.3109
118.5400	4.9892	-3.3177
118.5600	4.9895	-3.3238
118.5800	4.9892	-3.3298
118.6000	4.9894	-3.3357
118.6200	4.9892	-3.3418
118.6400	4.9894	-3.3480
118.6600	4.9892	-3.3541
118.6800	4.9895	-3.3602
118.7000	4.9894	-3.3658
118.7200	4.9897	-3.3721
118.7400	4.9894	-3.3776
118.7600	4.9895	-3.3826
118.7800	4.9895	-3.3887
118.8000	4.9894	-3.3943
118.8200	4.9895	-3.4013
118.8400	4.9894	-3.4064
118.8600	4.9894	-3.4127
118.8800	4.9897	-3.4185
118.9000	4.9895	-3.4236
118.9200	4.9895	-3.4294
118.9400	4.9894	-3.4349
118.9600	4.9895	-3.4404
118.9800	4.9892	-3.4457
119.0000	4.9892	-3.4515
119.0200	4.9895	-3.4571
119.0400	4.9897	-3.4621
119.0600	4.9894	-3.4681
119.0800	4.9892	-3.4734
119.1000	4.9892	-3.4787
119.1200	4.9897	-3.4840
119.1400	4.9895	-3.4890
119.1600	4.9894	-3.4946
119.1800	4.9895	-3.4993
119.2000	4.9897	-3.5056
119.2200	4.9897	-3.5114
119.2400	4.9894	-3.5167
119.2600	4.9895	-3.5212
119.2800	4.9895	-3.5271
119.3000	4.9892	-3.5315
119.3200	4.9894	-3.5363
119.3400	4.9892	-3.5420
119.3600	4.9894	-3.5477
119.3800	4.9895	-3.5518
119.4000	4.9894	-3.5568
119.4200	4.9892	-3.5621
119.4400	4.9895	-3.5666
119.4600	4.9894	-3.5716
119.4800	4.9899	-3.5769
119.5000	4.9894	-3.5824
119.5200	4.9892	-3.5870
119.5400	4.9892	-3.5919
119.5600	4.9897	-3.5962
119.5800	4.9894	-3.6014
119.6000	4.9894	-3.6063
119.6200	4.9895	-3.6104
119.6400	4.9894	-3.6155
119.6600	4.9892	-3.6210
119.6800	4.9894	-3.6252
119.7000	4.9897	-3.6298
119.7200	4.9894	-3.6342
119.7400	4.9895	-3.6392
119.7600	4.9895	-3.6440
119.7800	4.9895	-3.6480
119.8000	4.9895	-3.6534
119.8200	4.9895	-3.6575
119.8400	4.9894	-3.6625
119.8600	4.9894	-3.6666
119.8800	4.9894	-3.6712
119.9000	4.9890	-3.6764
119.9200	4.9894	-3.6804
119.9400	4.9894	-3.6843
119.9600	4.9894	-3.6884
119.9800	4.9895	-3.6934
